-2.363e-04,ocs_10sec*soc_10sec
+2.302e-04,livestock_Gt_2010_5min*PHIKCL_10sec
+2.287e-04,clay_10sec*nitrogen_10sec
+2.250e-04,ocd_10sec*OCSTHA_10sec
-2.249e-04,altitude_10sec*bio_06_30sec
+2.234e-04,altitude_10sec*bio_08_30sec
-2.193e-04,bio_04_30sec*silt_10sec
-2.185e-04,BDTICM_10sec*cropland_gf
-2.134e-04,clay_10sec*livestock_Ho_2010_5min
-2.123e-04,HISTPR_10sec*cropland_gf
+2.088e-04,BDTICM_10sec*bio_07_30sec
+2.066e-04,cfvo_10sec*ocs_10sec
-2.050e-04,CLYPPT_10sec*soc_10sec
-2.050e-04,bio_13_30sec*livestock_Ho_2010_5min
+2.032e-04,bio_06_30sec*livestock_Pg_2010_5min
-2.029e-04,altitude_10sec*ocs_10sec
-2.025e-04,AWCh3_10sec*livestock_Gt_2010_5min
-2.022e-04,ndvcec015_10sec*ocd_10sec
-2.019e-04,bio_09_30sec*CRFVOL_10sec
-1.998e-04,bio_03_30sec*cfvo_10sec
+1.944e-04,livestock_Sh_2010_5min*wind_speed_10sec
+1.890e-04,bio_12_30sec*ndvcec015_10sec
-1.889e-04,cfvo_10sec*night_lights_10sec
-1.831e-04,BDRICM_10sec*cropland_gf
+1.819e-04,BDRLOG_10sec*slope_10sec
-1.813e-04,bio_08_30sec*OCDENS_10sec
+1.782e-04,livestock_Sh_2010_5min*urban_gf
+1.781e-04,BLDFIE_10sec*silt_10sec
+1.759e-04,bdod_10sec*bio_17_30sec
-1.749e-04,BDRICM_10sec*PHIHOX_10sec
-1.741e-04,livestock_Ho_2010_5min*ocs_10sec
-1.728e-04,AWCh3_10sec*livestock_Bf_2010_5min
+1.710e-04,bio_14_30sec*ocd_10sec
-1.699e-04,BDRICM_10sec*bio_06_30sec
-1.684e-04,bio_18_30sec*clay_10sec
-1.673e-04,OCSTHA_10sec*sand_10sec
-1.666e-04,bio_18_30sec*sand_10sec
-1.659e-04,AWCh1_10sec*bio_17_30sec
+1.657e-04,bio_09_30sec*OCDENS_10sec
-1.641e-04,bio_13_30sec*ndvcec015_10sec
-1.640e-04,bio_18_30sec*tri_10sec
+1.637e-04,ndvcec015_10sec*OCSTHA_10sec
+1.633e-04,silt_10sec^2
-1.617e-04,accessibility_to_cities_2015_30sec*bio_15_30sec
+1.581e-04,sand_10sec*silt_10sec
-1.560e-04,bio_18_30sec*BLDFIE_10sec
-1.504e-04,AWCh3_10sec*BDRLOG_10sec
+1.500e-04,bio_04_30sec*BLDFIE_10sec
-1.494e-04,bio_15_30sec*ocd_10sec
+1.491e-04,bio_02_30sec*livestock_Pg_2010_5min
+1.488e-04,CRFVOL_10sec*forest_gf
+1.481e-04,livestock_Bf_2010_5min*phh2o_10sec
-1.479e-04,livestock_Ho_2010_5min*sand_10sec
+1.464e-04,ACDWRB_10sec*AWCtS_10sec
+1.455e-04,AWCh2_10sec*soc_10sec
+1.447e-04,bio_16_30sec*sand_10sec
-1.411e-04,BDTICM_10sec*PHIKCL_10sec
-1.397e-04,livestock_Ho_2010_5min*phh2o_10sec
-1.365e-04,accessibility_to_cities_2015_30sec*bio_04_30sec
-1.363e-04,livestock_Ct_2010_5min*night_lights_5min
-1.360e-04,bio_08_30sec*livestock_Pg_2010_5min
+1.350e-04,AWCtS_10sec*livestock_Bf_2010_5min
+1.348e-04,bio_04_30sec*bio_18_30sec
-1.334e-04,altitude_10sec*bio_11_30sec
-1.330e-04,ACDWRB_10sec*bio_08_30sec
-1.323e-04,BDTICM_10sec*forest_gf
-1.319e-04,BDTICM_10sec*wind_speed_10sec
-1.319e-04,bio_03_30sec*bio_19_30sec
+1.318e-04,bio_13_30sec*BLDFIE_10sec
+1.306e-04,bio_14_30sec*livestock_Bf_2010_5min
+1.291e-04,bio_13_30sec*CLYPPT_10sec
+1.286e-04,livestock_Ct_2010_5min*wind_speed_10sec
+1.275e-04,AWCh1_10sec*livestock_Ct_2010_5min
-1.270e-04,altitude_10sec*tri_10sec
-1.263e-04,bio_19_30sec*ocs_10sec
-1.256e-04,AWCh2_10sec*CRFVOL_10sec
+1.235e-04,hillshade_10sec^2
-1.223e-04,bio_09_30sec*livestock_Sh_2010_5min
+1.203e-04,livestock_Sh_2010_5min*night_lights_5min
+1.144e-04,BDRICM_10sec*bio_07_30sec
-1.141e-04,livestock_Sh_2010_5min*night_lights_10sec
+1.138e-04,livestock_Gt_2010_5min*tri_10sec
-1.127e-04,BDRICM_10sec*wind_speed_10sec
-1.122e-04,bio_14_30sec*clay_10sec
+1.117e-04,bio_12_30sec*silt_10sec
-1.106e-04,AWCh2_10sec*livestock_Sh_2010_5min
-1.094e-04,clay_10sec*tri_10sec
-1.092e-04,livestock_Bf_2010_5min*tri_10sec
-1.089e-04,bio_08_30sec*livestock_Gt_2010_5min
-1.083e-04,bio_13_30sec*bio_14_30sec
+1.073e-04,ndvcec015_10sec*silt_10sec
+1.072e-04,livestock_Ho_2010_5min*ndvcec015_10sec
-1.069e-04,phh2o_10sec*soc_10sec
-1.044e-04,bio_19_30sec*silt_10sec
+1.031e-04,sand_10sec*soc_10sec
+1.029e-04,livestock_Dk_2010_5min*wind_speed_10sec
+1.022e-04,bio_02_30sec*livestock_Dk_2010_5min
+1.002e-04,livestock_Bf_2010_5min*PHIKCL_10sec
